Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % CB,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
7/16/2022,14:09:23,0.0,<None>,60154.6,0.103,56468.0,84.2,83.9,5.34,0.080,37.72,56827.9,36938,6.82,0,8.39,-196.4,28.065,0.081,34.20016,-77.80399,-8.9,5.11,12.1,765.4
7/16/2022,14:09:24,0.0,<None>,60151.2,0.102,56465.5,84.2,83.9,5.34,0.079,37.72,56825.3,36936,6.87,0,8.39,-196.4,28.064,0.076,34.20012,-77.80402,-8.9,5.11,12.1,765.3
7/16/2022,14:09:25,0.0,<None>,60151.2,0.102,56466.1,84.2,83.9,5.34,0.078,37.72,56825.8,36937,6.94,0,8.39,-196.3,28.064,0.082,34.20008,-77.80404,-9.1,5.11,12.1,765.4
7/16/2022,14:09:26,0.0,<None>,60154.4,0.101,56469.9,84.2,83.9,5.34,0.076,37.73,56829.6,36939,6.99,0,8.38,-196.3,28.063,0.076,34.20005,-77.80406,-9.2,5.11,12.1,765.4
7/16/2022,14:09:27,0.0,<None>,60153.6,0.100,56470.6,84.2,83.8,5.34,0.075,37.73,56830.1,36940,6.99,0,8.38,-196.3,28.062,0.067,34.20001,-77.80408,-9.2,5.11,12.1,765.4
7/16/2022,14:09:28,0.0,<None>,60156.7,0.099,56475.5,84.2,83.8,5.34,0.075,37.73,56834.8,36943,7.08,0,8.38,-196.2,28.060,0.072,34.19997,-77.80411,-9.4,5.11,12.1,765.3
7/16/2022,14:09:29,0.0,<None>,60155.0,0.098,56476.0,84.2,83.8,5.34,0.073,37.73,56835.1,36943,7.21,0,8.38,-196.2,28.058,0.073,34.19993,-77.80412,-9.3,5.11,12.1,765.4
7/16/2022,14:09:30,0.0,<None>,60156.7,0.098,56479.6,84.2,83.8,5.34,0.072,37.73,56838.4,36945,7.24,0,8.38,-196.2,28.057,0.077,34.19989,-77.80415,-9.3,5.11,12.1,765.4
7/16/2022,14:09:31,0.0,<None>,60158.7,0.097,56482.5,84.2,83.8,5.33,0.071,37.74,56841.3,36947,7.29,0,8.38,-196.2,28.055,0.085,34.19986,-77.80416,-9.1,5.11,12.1,765.4
7/16/2022,14:09:32,0.0,<None>,60163.1,0.097,56489.4,84.1,83.8,5.33,0.071,37.74,56848.0,36951,7.29,0,8.38,-196.3,28.053,0.100,34.19981,-77.80418,-9.2,5.11,12.1,765.4
7/16/2022,14:09:33,0.0,<None>,60170.0,0.097,56498.8,84.1,83.8,5.33,0.071,37.75,56857.1,36957,7.28,0,8.38,-196.3,28.050,0.109,34.19978,-77.80421,-9.2,5.11,12.1,765.4
7/16/2022,14:09:34,0.0,<None>,60176.0,0.097,56508.7,84.1,83.7,5.33,0.071,37.75,56866.6,36963,7.25,0,8.39,-196.3,28.047,0.102,34.19973,-77.80422,-8.9,5.11,12.1,765.4
7/16/2022,14:09:35,0.0,<None>,60183.3,0.098,56520.0,84.1,83.7,5.33,0.072,37.76,56877.5,36970,7.25,0,8.39,-196.3,28.043,0.115,34.19970,-77.80424,-9.0,5.11,12.1,765.4
7/16/2022,14:09:36,0.0,<None>,60196.7,0.098,56537.3,84.1,83.7,5.33,0.072,37.78,56894.4,36981,7.29,0,8.39,-196.4,28.039,0.110,34.19966,-77.80427,-9.0,5.11,12.1,765.4
7/16/2022,14:09:37,0.0,<None>,60208.0,0.097,56551.3,84.1,83.7,5.33,0.072,37.79,56908.1,36990,7.46,0,8.39,-196.4,28.036,0.087,34.19962,-77.80429,-9.1,5.11,12.1,765.4
7/16/2022,14:09:38,0.0,<None>,60214.2,0.096,56560.7,84.1,83.7,5.33,0.070,37.79,56917.2,36996,8.27,0,8.39,-196.5,28.033,0.070,34.19959,-77.80432,-9.5,5.11,12.1,765.3
7/16/2022,14:09:39,0.0,<None>,60210.3,0.096,56559.2,84.2,83.8,5.34,0.069,37.79,56915.4,36995,9.74,0,8.39,-196.5,28.031,0.075,34.19955,-77.80434,-9.5,5.11,12.1,765.4
7/16/2022,14:09:40,0.0,<None>,60214.9,0.095,56564.3,84.2,83.8,5.34,0.068,37.80,56920.5,36998,10.34,0,8.39,-196.5,28.030,0.072,34.19951,-77.80436,-9.5,5.11,12.1,765.4
7/16/2022,14:09:41,0.0,<None>,60220.7,0.094,56571.2,84.3,83.9,5.34,0.067,37.80,56927.3,37003,10.63,0,8.39,-196.5,28.029,0.096,34.19947,-77.80438,-9.4,5.11,12.1,765.4
7/16/2022,14:09:42,0.0,<None>,60232.4,0.094,56580.1,84.4,84.0,5.35,0.066,37.81,56936.5,37009,10.69,0,8.39,-196.6,28.032,0.100,34.19944,-77.80440,-9.4,5.11,12.1,765.3
7/16/2022,14:09:43,0.0,<None>,60251.5,0.093,56587.3,84.5,84.1,5.36,0.066,37.81,56944.8,37014,11.04,0,8.39,-196.6,28.040,0.124,34.19939,-77.80441,-9.2,5.11,12.1,765.4
7/16/2022,14:09:44,0.0,<None>,60275.9,0.093,56597.7,84.7,84.3,5.37,0.065,37.82,56956.7,37022,11.02,0,8.39,-196.6,28.053,0.111,34.19935,-77.80443,-9.0,5.11,12.1,765.4
7/16/2022,14:09:45,0.0,<None>,60303.4,0.093,56604.0,84.9,84.5,5.38,0.065,37.83,56965.1,37027,11.03,0,8.39,-196.7,28.068,0.106,34.19931,-77.80444,-9.0,5.11,12.1,765.3
7/16/2022,14:09:46,0.0,<None>,60326.6,0.093,56608.0,85.1,84.8,5.39,0.065,37.83,56971.1,37031,11.03,0,8.39,-196.7,28.086,0.115,34.19927,-77.80445,-8.5,5.11,12.1,765.3
7/16/2022,14:09:47,0.0,<None>,60351.9,0.093,56613.5,85.4,85.1,5.41,0.065,37.84,56978.6,37036,11.06,0,8.39,-196.7,28.100,0.106,34.19923,-77.80447,-8.5,5.11,12.1,765.4
7/16/2022,14:09:48,0.0,<None>,60369.8,0.092,56614.2,85.7,85.3,5.43,0.065,37.84,56981.0,37038,11.12,0,8.39,-196.7,28.115,0.099,34.19918,-77.80449,-8.5,5.11,12.1,765.4
7/16/2022,14:09:49,0.0,<None>,60377.8,0.092,56611.6,86.0,85.6,5.44,0.064,37.84,56979.5,37037,11.29,0,8.39,-196.7,28.123,0.086,34.19915,-77.80450,-8.4,5.11,12.1,765.4
7/16/2022,14:09:50,0.0,<None>,60387.3,0.093,56611.3,86.2,85.8,5.45,0.065,37.84,56980.2,37037,11.31,0,8.39,-196.7,28.132,0.103,34.19910,-77.80452,-8.3,5.11,12.1,765.4
